centralize_hre_title;Centralize the Holy Roman Empire;Centraliser le Saint Empire Romain;Zentralisieren Sie das Heilige Römische Reich;Centralizacja Œwiête Cesarstwo Rzymskie;Centralizar el Sacro Imperio Romano;Centralizzare il Sacro Romano Impero;Centralizálja a Szent Római Birodalom;Centralizujte Svatou øímskou øíši;Centralizálja a Szent Római Birodalom;Centraliseren van het Heilige Roomse Rijk;Centralize o Sacro Império Romano;Öåíòðàëèçîâàòü Ñâÿòóþ Ðèìñêóþ èìïåðèþ;Keskitä Pyhän roomalaisen keisarikunnan;x
EVTOPTA251001;Let them have the government, but under us.;Laissez-les avoir le gouvernement, mais sous nous.;Lass sie die Regierung haben, aber unter uns.;Niech maja rz¹d, ale pod nami.;Déjalos tener el gobierno, pero debajo de nosotros.;Lascia che abbiano il governo, ma sotto di noi.;Hadd legyen a kormány, de velünk.;Nechte je mít vládu, ale pod námi.;Hadd legyen a kormány, de velünk.;Laat ze de overheid hebben, maar onder ons.;Deixe-os ter o governo, mas abaixo de nós.;Ïóñòü ó íèõ åñòü ïðàâèòåëüñòâî, à ïîä íàìè.;Anna heidän olla hallitus, mutta meidän alaisimme.;x
EVTOPTB251001;The sound of cannons should dissuade them.;Le bruit des canons devrait les dissuader.;Das Geräusch von Kanonen sollte sie davon abhalten.;DŸwiêk armat powinien ich zniechêciæ.;El sonido de los cañones debería disuadirlos.;Il suono dei cannoni dovrebbe dissuaderli.;A lövedékek hangja elhárítja õket.;Zvuk dìla by je mìl odradit.;A lövedékek hangja elhárítja õket.;Het geluid van kanonnen zou hen moeten afraden.;O som dos canhões deve dissuadi-los.;Çâóê ïóøåê äîëæåí îòãîâàðèâàòü èõ.;Tyhjiöiden ääni hellittää ne.;x
form_turkestan_title;The land of the Turks;La terre des Turcs;Das Land der Türken;Ziemia Turków;La tierra de los Turcos;La terra dei Turchi;A törökök földje;Zemì Turkù;A törökök földje;Het land van de Turken;A terra dos Turcos;Çåìëÿ òóðîê;Turkkilaisten maa;x
form_turkestan_desc;From the Silk Road to the buffer between the Persians, the Chinese, and the Russians. Enough! It is time for the Turkic tribes south of the Kazakhs to unite and prosper as one country to stand against the foreign enemies.;De la route de la soie au tampon entre les Perses, les Chinois et les Russes. Assez! Il est temps pour les tribus turques au sud des Kazakhs de s'unir et de prospérer en tant que pays contre les ennemis étrangers.;Von der Seidenstraße zum Puffer zwischen den Persern, den Chinesen und den Russen. Genug! Es ist Zeit für die Turkstämme südlich der Kasachen, sich zu vereinen und zu gedeihen als ein Land, das sich gegen die ausländischen Feinde stellt.;Od Jedwabnego Szlaku do buforu miedzy Persami, Chiñczykami i Rosjanami. Doœæ! Nadszed³ czas, aby tureckie plemiona na po³udnie od Kazachów zjednoczy³y siê i prosperowa³y jako jeden kraj, by stan¹æ przeciwko obcym wrogom.;Desde la Ruta de la Seda hasta el amortiguador entre los persas, los chinos y los rusos. ¡Suficiente! Es hora de que las tribus túrquicas al sur de los kazajos se unan y prosperen como un solo país para enfrentarse a los enemigos extranjeros.;Dalla Via della Seta a cuscinetto fra i Persiani, i Cinesi, e i Russi. Basta! È giunta ora che le tribù turche sud dei Kazaki prosperino come una sola nazione contro i nemici stranieri.;A Selyemútról a perzsák, a kínaiak és az oroszok között. Elég! Eljött az ideje, hogy a kazahoktól délre lévõ török törzsek egyesüljenek és virágozhassanak, mint egy ország, hogy álljanak szemben a külföldi ellenségekkel.;Od Silk Road k vyrovnávací pamìti mezi Peršany, Èíòany a Rusy. Dost! Je nacase, aby se Turkické kmeny na jih od kazašských zemí spojily a prosperovaly jako jedna zemì proti cizím nepøátelùm.;A Selyemútról a perzsák, a kínaiak és az oroszok között. Elég! Eljött az ideje, hogy a kazahoktól délre lévõ török törzsek egyesüljenek és virágozhassanak, mint egy ország, hogy álljanak szemben a külföldi ellenségekkel.;Van de Zijderoute tot de buffer tussen de Perzen, de Chinezen en de Russen. Genoeg! Het is tijd voor de Turkse stammen ten zuiden van de Kazachen om zich te verenigen en te bloeien als één land om op te staan tegen de buitenlandse vijanden.;Da Estrada da Seda ao amortecedor entre os persas, os chineses e os russos. Suficiente! É hora de as tribos turcas ao sul dos cazaques se unirem e prosperarem como um país para se opor aos inimigos estrangeiros.;Îò Øåëêîâîãî ïóòè äî áóôåðà ìåæäó ïåðñàìè, êèòàéöàìè è ðóññêèìè. Äîñòàòî÷íî! Íàñòàëî âðåìÿ äëÿ òþðêñêèõ ïëåìåí ê þãó îò êàçàõîâ îáúåäèíèòüñÿ è ïðîöâåòàòü, êàê îäíà ñòðàíà, ÷òîáû ïðîòèâîñòîÿòü èíîñòðàííûì âðàãàì.;Silkkitiestä persialaisten, kiinalaisten ja venäläisten puskuriin. Tarpeeksi! On aika, että turkkilaiset heimot Kazakstanin eteläpuolella yhdistyvät ja menestyvät yhtenä maana vastustaa ulkomaisia vihollisia.;x
form_occitania;The Occitan Fight;La Lutte Occitaine;Der Okzitanische Kampf;Próba oksytañska;La Lucha Occitana;La Lotta Occitana;Az okszitán harc;Occitan bojovat;Az okszitán harc;De Occitaanse Strijd;A Luta Occitana;Îêñèòàíñêàÿ áèòâà;Oksitaan Taistelu;x
form_occitania_desc;Since the Carolingians, the Occitans never knew true independence and union, for at fault there were the Frenchmen from the North interfering. But today, this is going to change!;Depuis les Carolingiens, les Occitans n'ont jamais connu la véritable indépendance et l'union, car en faute, il y avait des Français du Nord interférant. Mais aujourd'hui, cela va changer!;Seit den Karolingern kannten die Okzitaner niemals wahre Unabhängigkeit und Vereinigung, denn die Franzosen aus dem Norden störten sich. Aber heute wird sich das ändern!;Od czasów Karolingów, Prorocy nigdy nie znali prawdziwej niepodleg³oœci i jednoœci, gdy¿ z winy interweniowali Francuzi z Pó³nocy. Ale dzisiaj to siê zmieni!;Desde los carolingios, los occitanos nunca conocieron la verdadera independencia y unión, por culpa de los franceses del norte que interferían. ¡Pero hoy, esto va a cambiar!;Dai Carolingi, gli Occitani non conobbero mai la vera indipendenza ed unione, per colpa dei Francesi del Nord che interferivano. Ma oggi, questo cambierà!;A karolingok óta az okszitánok soha nem ismerik az igazi függetlenséget és a szakszervezetet, mert az északról érkezõ franciák hibásak voltak. De ma ez megváltozik!;Od dob Carolingijcù Occitané nikdy nevìdìli skutecnou nezávislost a sjednocení, nebo na vinì byli Francouzi ze severu zasahující. Ale dnes se to zmìní!;A karolingok óta az okszitánok soha nem ismerik az igazi függetlenséget és a szakszervezetet, mert az északról érkezõ franciák hibásak voltak. De ma ez megváltozik!;Sinds de Karolingers, wisten de Occitanen nooit echte onafhankelijkheid en unie, want in het kwade waren er de Fransen uit het Noorden die zich ermee bemoeiden. Maar vandaag gaat dit veranderen!;Desde os carolíngios, os occitanos nunca conheciam a verdadeira independência e união, por culpa de que os franceses do Norte interferissem. Mas hoje, isso vai mudar!;Ïîñëå êàðîëèíãîâ, îêêóòàíòû íèêîãäà íå çíàëè èñòèííîé íåçàâèñèìîñòè è ñîþçà, ïîòîìó ÷òî ïî âèíå íàõîäèëèñü ôðàíöóçû ñ Ñåâåðà. Íî ñåãîäíÿ ýòî èçìåíèòñÿ!;Koska Karolingilaiset, okulaalaiset eivät koskaan tienneet todellista itsenäisyyttä ja yhdistystä, sillä vika oli ranskalaiset pohjoisesta häiritseviä. Mutta tänään, tämä muuttuu!;x
form_the_suebi;Reunite the Kingdom of Gallæcia;Réunir le Royaume de Gallæcia;Vereinigung des Königreichs Gallæciæ;Reunite the Kingdom of Gallæcia;Reunir el Reino de Gallæcia;Riunire il regno di Gallæcia;Összekapcsolja a Gallæcia Királyságát;Sjedno království Gallæcia;Összekapcsolja a Gallæcia Királyságát;Herenig het koninkrijk Gallæcia;Reunir o Reino de Gallæcia;Âîññîåäèíèòå Êîðîëåâñòâî Ãàëëÿöèé;Yhdistä Gallæcen kuningaskunta;x
form_visigothia;The Western Goths;Les Goths occidentaux;Die westlichen Goten;The Western Gots;Los godos occidentales;The Western Goths;A nyugati gótok;Západní gothové;A nyugati gótok;The Western Goths;Os godos ocidentais;Çàïàäíûå Ãîòû;Läntiset goottit;x
form_the_suebi_desc;After the fell of the Roman Empire, our people took the lands they called Gallæcia and cared for them. For Wodan, we created a Duchy there and so the world should know.;Après la chute de l'Empire romain, notre peuple a pris les terres qu'ils appelaient Gallæcia et s'est occupé d'eux. Pour Wodan, nous avons créé un duché et le monde devrait le savoir.;Nach dem Fall des Römischen Reiches nahmen unsere Leute das Land, das sie Gallæcia nannten und kümmerten sich um sie. Für Wodan haben wir dort ein Herzogtum geschaffen und die Welt sollte es wissen.;Po upadku Cesarstwa Rzymskiego, nasz lud wzi¹³ ziemie, które nazwali Gallæcia i troszczy³ siê o nich. Dla Wodana stworzyliœmy tam Ksiêstwo i œwiat powinien wiedzieæ.;Después de la caída del Imperio Romano, nuestra gente tomó las tierras que llamaron Gallæcia y las cuidó. Para Wodan, creamos un Ducado allí y el mundo debería saberlo.;Dopo la caduta dell'Impero Romano, il nostro popolo prese le terre che chiamavano Gallæcia e le accudiva. Per Wodan, abbiamo creato un ducato lì e quindi il mondo dovrebbe saperlo.;A Római Birodalom bukása után a mi népünk elvette azokat a földeket, melyeket Gallácia-nak hívtak és gondoskodtak róluk. Wodan számára létrehoztunk egy Duchy-t, és így a világnak tudnia kell.;Po pádu øímské Øíše naši lidé vzali pozemky, které nazývali Gallæcia a starali se o nì. Pro Wodana jsme zde vytvoøili vévodství a svìt by mìl vìdìt.;A Római Birodalom bukása után a mi népünk elvette azokat a földeket, melyeket Gallácia-nak hívtak és gondoskodtak róluk. Wodan számára létrehoztunk egy Duchy-t, és így a világnak tudnia kell.;Na de val van het Romeinse Rijk, nam ons volk het land dat Gallæcia werd genoemd en zorgde voor hen. Voor Wodan hebben we daar een hertogdom gecreëerd en dat zou de wereld moeten weten.;Após a queda do Império Romano, nosso povo tomou as terras que eles chamaram de Gallæcia e cuidou deles. Para Wodan, criamos um Ducado lá e assim o mundo deve saber.;Ïîñëå ïàäåíèÿ Ðèìñêîé èìïåðèè íàøè ëþäè çàõâàòèëè çåìëè, êîòîðûå îíè íàçâàëè Ãàëëüàýêèÿ, è çàáîòèëèñü î íèõ. Äëÿ Âîäàíà ìû ñîçäàëè òàì ãåðöîãñòâî, è ïîýòîìó ìèð äîëæåí çíàòü.;Rooman valtakunnan putoamisen jälkeen kansamme otti maat, joita he kutsuivat Gallæciaa ja huolehtisi heistä. Wodanille me luotiimme vallankaappauksen, joten maailman pitäisi tietää.;x
form_visigothia_desc;After the fell of the Roman Empire, our people took the lands they called Septimania and cared for them. For Wodan, we created a Duchy there and so the world should know.;Après la chute de l'Empire romain, nos gens ont pris les terres qu'ils appelaient Septimania et se sont occupés d'eux. Pour Wodan, nous avons créé un duché et le monde devrait le savoir.;Nach dem Fall des Römischen Reiches nahmen unsere Leute das Land, das sie Septimania nannten und kümmerten sich um sie. Für Wodan haben wir dort ein Herzogtum geschaffen und die Welt sollte es wissen.;Po upadku Cesarstwa Rzymskiego, nasz lud wzi¹³ ziemie, które nazwali Septimania i troszczy³ siê o nich. Dla Wodana stworzyliœmy tam Ksiêstwo i œwiat powinien wiedzieæ.;Después de la caída del Imperio Romano, nuestra gente tomó las tierras que llamaron Septimania y las cuidó. Para Wodan, creamos un Ducado allí y el mundo debería saberlo.;Dopo la caduta dell'Impero Romano, il nostro popolo prese le terre che chiamarono Settimania e si prese cura di loro. Per Wodan, abbiamo creato un ducato lì e quindi il mondo dovrebbe saperlo.;A Római Birodalom bukása után a mi népünk elvette azokat a földeket, amelyeket Szeptimániának hívtak és gondoskodtak róluk. Wodan számára létrehoztunk egy Duchy-t, és így a világnak tudnia kell.;Po pádu øímské Øíše naši lidé vzali pozemky, které nazývali Septimania a starali se o nì. Pro Wodana jsme zde vytvoøili vévodství a svìt by mìl vìdìt.;A Római Birodalom bukása után a mi népünk elvette azokat a földeket, amelyeket Szeptimániának hívtak és gondoskodtak róluk. Wodan számára létrehoztunk egy Duchy-t, és így a világnak tudnia kell.;Na de val van het Romeinse Rijk, nam ons volk het land dat ze Septimania noemden en verzorgde ze. Voor Wodan hebben we daar een hertogdom gecreëerd en dat zou de wereld moeten weten.;Após a queda do Império Romano, nosso povo tomou as terras que chamaram de Septimania e cuidou delas. Para Wodan, criamos um Ducado lá e assim o mundo deve saber.;Ïîñëå ïàäåíèÿ Ðèìñêîé èìïåðèè íàøè ëþäè çàõâàòèëè çåìëè, êîòîðûå îíè íàçûâàëè Ñåïòèìàíèÿ, è çàáîòèëèñü î íèõ. Äëÿ Âîäàíà ìû ñîçäàëè òàì ãåðöîãñòâî, è ïîýòîìó ìèð äîëæåí çíàòü.;Rooman valtakunnan putoamisen jälkeen kansamme otti ne alueet, joita he kutsuivat Septimaniaan ja huolehtivat heistä. Wodanille me luotiimme vallankaappauksen, joten maailman pitäisi tietää.;x
EVTNAME350003;The Mäori tribes;Les tribus mäories;Die Mäori-Stämme;Plemiona Mäori;Las tribus maoríes;Le tribù Mäori;A Mäori törzsek;Kmeny Mäori;A Mäori törzsek;De Mäori-stammen;As tribos maoritas;Ïëåìåíà ìàîðè;Mäori-heimot;x
EVTDESC350003;We took contact with the tribes in the Southern Continent. They seem to have a state-like organization.;Nous avons pris contact avec les tribus du continent sud. Ils semblent avoir une organisation semblable à un état.;Wir nahmen Kontakt zu den Stämmen im südlichen Kontinent auf. Sie scheinen eine staatsähnliche Organisation zu haben.;Nawi¹zaliœmy kontakt z plemionami na Po³udniowym Kontynencie. Wygl¹da na to, ¿e maj¹ organizacjê panstwow¹.;Tomamos contacto con las tribus en el Continente Sur. Parecen tener una organización similar a un estado.;Abbiamo preso contatti con le tribù nel continente meridionale. Sembrano avere un'organizzazione simile allo stato.;Kapcsolatba léptünk a déli kontinens törzseivel. Úgy tûnik, hogy van egy állami szervezet.;Spojili jsme se s kmeny na jižním kontinentu. Zdá se, že mají státní organizaci.;Kapcsolatba léptünk a déli kontinens törzseivel. Úgy tûnik, hogy van egy állami szervezet.;We hebben contact gemaakt met de stammen op het zuidelijk continent. Ze lijken een staat-achtige organisatie te hebben.;Fizemos contato com as tribos no continente do sul. Eles parecem ter uma organização estatal.;Ìû ñâÿçàëèñü ñ ïëåìåíàìè íà Þæíîì êîíòèíåíòå. Êàæåòñÿ, ó íèõ åñòü ãîñóäàðñòâåííàÿ îðãàíèçàöèÿ.;Otimme yhteyttä heimojen kanssa Etelä-mantereella. He näyttävät olevan valtionmukainen organisaatio.;x
EVTOPTA350003;Alas!;Hélas!;Ach!;Niestety!;¡Ay!;Ahimè!;Jaj!;Bìda!;Jaj!;Helaas!;Ai!;Óâû!;Valitettavasti!;x
EVTNAME350004;The Aborigine tribes;Les tribus aborigènes;Die Aborigines-Stämme;Aborygeñskie plemiona;Las tribus aborígenes;Le tribù aborigene;Az Aborigin törzsek;Kmeny domorodcù;Az Aborigin törzsek;De Aborigine-stammen;As tribos aborígenes;Ïëåìåíà àáîðèãåíîâ;Aborigine-heimot;x
EVTDESC350004;We took contact with the tribes in the Southern Continent. They seem to have a state-like organization.;Nous avons pris contact avec les tribus du continent sud. Ils semblent avoir une organisation semblable à un état.;Wir nahmen Kontakt zu den Stämmen im südlichen Kontinent auf. Sie scheinen eine staatsähnliche Organisation zu haben.;Nawi¹zaliœmy kontakt z plemionami na Po³udniowym Kontynencie. Wygl¹da na to, ¿e maj¹ organizacjê panstwow¹.;Tomamos contacto con las tribus en el Continente Sur. Parecen tener una organización similar a un estado.;Abbiamo preso contatti con le tribù nel continente meridionale. Sembrano avere un'organizzazione simile allo stato.;Kapcsolatba léptünk a déli kontinens törzseivel. Úgy tûnik, hogy van egy állami szervezet.;Spojili jsme se s kmeny na jižním kontinentu. Zdá se, že mají státní organizaci.;Kapcsolatba léptünk a déli kontinens törzseivel. Úgy tûnik, hogy van egy állami szervezet.;We hebben contact gemaakt met de stammen op het zuidelijk continent. Ze lijken een staat-achtige organisatie te hebben.;Fizemos contato com as tribos no continente do sul. Eles parecem ter uma organização estatal.;Ìû ñâÿçàëèñü ñ ïëåìåíàìè íà Þæíîì êîíòèíåíòå. Êàæåòñÿ, ó íèõ åñòü ãîñóäàðñòâåííàÿ îðãàíèçàöèÿ.;Otimme yhteyttä heimojen kanssa Etelä-mantereella. He näyttävät olevan valtionmukainen organisaatio.;x
EVTOPTA350004;Alas!;Hélas!;Ach!;Niestety!;¡Ay!;Ahimè!;Jaj!;Bìda!;Jaj!;Helaas!;Ai!;Óâû!;Valitettavasti!;x
form_siberia_title;The Chiefdoms of Sibir;Les chefferies de Sibir;Die Chiefdoms von Sibir;Chiefdoms of Sibir;Los cacicazgos de Sibir;I chiefdoms di Sibir;Sibir fõhercegei;Hlavní náèelníci Sibira;Sibir fõhercegei;De Chiefdoms van Sibir;The Chiefdoms of Sibir;Ðóêîâîäèòåëè Ñèáèðè;Sibirin päämiehet;x
form_indochina_title;The Peninsula between India and China;La péninsule entre l'Inde et la Chine;Die Halbinsel zwischen Indien und China;Pó³wysep miêdzy Indiami a Chinami;La Península entre India y China;La penisola tra India e Cina;India és Kína közötti félsziget;Poloostrov mezi Indií a Èínou;India és Kína közötti félsziget;Het schiereiland tussen India en China;A Península entre a Índia e a China;Ïîëóîñòðîâ ìåæäó Èíäèåé è Êèòàåì;Intian ja Kiinan välinen niemimaa;x
form_anglo_saxony_title;The Heptarchy of the Angles;L'heptarchie des Angles;Die Heptarchie der Winkel;Heptarchia k¹tów;La Heptarquía de los Ángulos;L'eptarchia degli angoli;A Szögek Heptarchiája;Heptarchie úhlù;A Szögek Heptarchiája;The Heptarchy of the Angles;A Heptarquia dos Ângulos;Ãåïòàðõèÿ óãëîâ;Kulmojen herkkuus;x
form_frankia_title;The Domain of the Salian Franks;Le domaine des Francs Saliens;Die Domäne der Salischen Franken;Domena Franków Saliañskich;El dominio de los francos salios;Il dominio dei Franchi Salian;A Salian Franks Domainje;Doména Salian Franks;A Salian Franks Domainje;Het domein van de Salische Franken;O Domínio dos Francos Salianos;Äîìåí Ñàëèàíñêèõ ôðàíêîâ;Salian Franksin verkkotunnus;x
form_siberia_desc;For long time have the lands east of the Urals been known as chiefdoms, but after unifying them, we can, forsooth, provide an actual nation like those in Europe.;Pendant longtemps, les terres à l'est de l'Oural ont été connues sous le nom de chefferies, mais après les avoir unifiées, nous pouvons, en réalité, fournir une nation réelle comme celles de l'Europe.;Lange Zeit waren die Länder östlich des Urals als Häuptlingstümer bekannt, aber nachdem wir sie vereinigt haben, können wir für eine wirkliche Nation wie die in Europa sorgen.;Od dawna ziemie na wschód od Uralu by³y znane jako naczelne, ale po ich zjednoczeniu mo¿emy z³o¿yæ realistyczny naród, tak jak w Europie.;Durante mucho tiempo las tierras al este de los Urales han sido conocidas como cacicazgos, pero después de unificarlas, podemos, en realidad, proporcionar una nación real como las de Europa.;Per lungo tempo le terre ad est degli Urali erano conosciute come domini, ma dopo averle unificate, possiamo, per così dire, fornire una nazione reale come quelle in Europa.;Hosszú idõn keresztül az Uralól keletre fekvõ földeket fõnökként ismerik, de miután egyesítettük õket, képesek vagyunk egy olyan nemzetet biztosítani, mint az Európában.;Po dlouhou dobu byly zemì východnì od Uralu známy jako náèelnice, ale po jejich sjednocení nám mùžeme poskytnout skuteèný národ, jako jsou ty v Evropì.;Hosszú idõn keresztül az Uralól keletre fekvõ földeket fõnökként ismerik, de miután egyesítettük õket, képesek vagyunk egy olyan nemzetet biztosítani, mint az Európában.;Al lang zijn de landen ten oosten van de Oeral bekend als chiefdoms, maar na het verenigen van hen, kunnen we, voorzeker, een echte natie bieden zoals die in Europa.;Por muito tempo as terras a leste dos Urais são conhecidas como chefias, mas depois de unificá-las, podemos, de fato, fornecer uma nação como as da Europa.;Äîëãîå âðåìÿ çåìëè, ðàñïîëîæåííûå ê âîñòîêó îò Óðàëà, íàçûâàëèñü âîæäÿìè, íî, îáúåäèíèâ èõ, ìû ìîæåì îáåñïå÷èòü, ÷òîáû íàñòîÿùàÿ íàöèÿ áûëà òàêîé æå, êàê â Åâðîïå.;Jo pitkään Uralin itäpuolella olevat maat ovat olleet päälliköiksi, mutta niiden yhdistämisen jälkeen voimme jopa tarjota todellisen kansakunnan, kuten eurooppalaiset.;x
form_indochina_desc;The Indians and their Kingdoms, the Chinese and their Empires, and then the Westerners. But today, the Indochinese people took off the yoke and united for a prosperous future.;Les Indiens et leurs royaumes, les Chinois et leurs Empires, puis les Occidentaux. Mais aujourd'hui, les Indochinois ont enlevé le joug et se sont unis pour un avenir prospère.;Die Indianer und ihre Königreiche, die Chinesen und ihre Imperien und dann die Westler. Aber heute haben die Indochinesen das Joch aufgehoben und sich für eine blühende Zukunft zusammengeschlossen.;Indianie i ich królestwa, Chiñczycy i ich imperia, a potem ludzie Zachodu. Ale dzisiaj lud Indochinski zdj¹³ jarzmo i zjednoczy³ siê dla pomyœlnej przysz³oœci.;Los indios y sus reinos, los chinos y sus imperios, y luego los occidentales. Pero hoy, el pueblo de Indochina se quitó el yugo y se unió para un futuro próspero.;Gli indiani e i loro regni, i cinesi e i loro imperi, e poi gli occidentali. Ma oggi il popolo indocinese si è tolto il giogo e si è unito per un futuro prospero.;Az indiánok és királyságuk, a kínaiak és a birodalmuk, majd a nyugatiak. Ma azonban az indokínusok levették az igát, és egyesültek egy virágzó jövõért.;Indiáni a jejich království, Èíòané a jejich øíše, a pak Západní. Dnes však lidé indochinese odtrhli jho a spojili se za prosperující budoucnost.;Az indiánok és királyságuk, a kínaiak és a birodalmuk, majd a nyugatiak. Ma azonban az indokínusok levették az igát, és egyesültek egy virágzó jövõért.;De Indianen en hun koninkrijken, de Chinezen en hun rijken, en dan de westerlingen. Maar vandaag vertrok het Indochinese volk van het juk en verenigde zich voor een welvarende toekomst.;Os índios e seus reinos, os chineses e seus impérios, e depois os ocidentais. Mas hoje, o povo da Indochina tirou o jugo e se uniu para um futuro próspero.;Èíäåéöû è èõ êîðîëåâñòâà, êèòàéöû è èõ èìïåðèè, à çàòåì è çàïàäíèêè. Íî ñåãîäíÿ ëþäè Èíäîêèòàÿ ñíÿëè ÿðìî è îáúåäèíèëèñü äëÿ ïðîöâåòàþùåãî áóäóùåãî.;Intiaanit ja niiden valtakunnat, kiinalaiset ja niiden imperiumit ja sitten länsimaalaiset. Mutta tänä päivänä indokinealaiset lähtivät ikeestä ja yhdistyivät vauras tulevaisuus.;x
form_anglo_saxony_desc;After the withdrawal of the Romans from the Peninsula, the Angles and the Saxons easily subjugated the Celts living there and built a nation of their own. Surviving till today, it's time for unification.;Après le retrait des Romains de la péninsule, les Angles et les Saxons subjuguent facilement les Celtes qui y vivent et construisent leur propre nation. Survivre jusqu'à aujourd'hui, il est temps pour l'unification.;Nach dem Abzug der Römer von der Halbinsel unterwarfen die Angels und die Sachsen die dort lebenden Kelten und errichteten eine eigene Nation. Überleben bis heute, es ist Zeit für die Vereinigung.;Po wycofaniu siê Rzymian z Pó³wyspu, K¹towie i Saksoni z ³atwoœci¹ podporz¹dkowali mieszkaj¹cych tam Celtom i zbudowali w³asny naród. Prze¿yjemy do dzisiaj, czas na zjednoczenie.;Después de la retirada de los romanos de la Península, los anglos y los sajones fácilmente subyugaron a los celtas que vivían allí y construyeron una nación propia. Sobrevivir hasta hoy, es hora de la unificación.;Dopo il ritiro dei Romani dalla Penisola, gli Angli ei Sassoni soggiogarono facilmente i Celti che vivevano lì e costruirono una nazione propria. Sopravvivere fino ad oggi, è tempo di unificazione.;Miután a rómaiak visszavonultak a félszigetrõl, a Szögek és a szászok könnyen alávetették az ott élõ keltákat és saját nemzetet építettek. Túlélni a mai napig, itt az ideje az egyesítésnek.;Po stažení Øímanù z poloostrova Angle a Sasové snadno podmanili Kelty žijící tam a postavili svùj vlastní národ. Pøežíváme až dnes, je èas na sjednocení.;Miután a rómaiak visszavonultak a félszigetrõl, a Szögek és a szászok könnyen alávetették az ott élõ keltákat és saját nemzetet építettek. Túlélni a mai napig, itt az ideje az egyesítésnek.;Na de terugtrekking van de Romeinen van het schiereiland onderwierpen de Angelen en de Saksen gemakkelijk de Kelten die daar woonden en bouwden een eigen natie. Overleven tot vandaag, het is tijd voor vereniging.;Após a retirada dos romanos da península, os anglos e os saxões facilmente subjugaram os celtas que viviam lá e construíram uma nação própria. Sobrevivendo até hoje, é hora de unificação.;Ïîñëå óõîäà ðèìëÿí ñ ïîëóîñòðîâà Óãëû è ñàêñû ëåãêî ïîä÷èíèëè êåëüòîâ, æèâóùèõ òàì, è ïîñòðîèëè ñâîþ ñîáñòâåííóþ. Âûæèâ äî ñåãîäíÿøíåãî äíÿ, ïðèøëî âðåìÿ äëÿ îáúåäèíåíèÿ.;Kun roomalaiset lähtivät pois niemimaalta, kulmat ja saksit helposti alensivat siellä elävää kelttien ja rakensivat oman kansansa. Elossa nykyään, on aika yhdistää.;x
form_frankia_desc;Descending from Jesus Christ Himself through the Fisher Kings, the Merovingians brought the Franks to power. After resisting to the treacherous Gauls and Soissons, the Frankish Kingdom shall rise again!;Descendant de Jésus-Christ Lui-même à travers les Rois des Pêcheurs, les Mérovingiens portèrent les Francs au pouvoir. Après avoir résisté aux perfides Gaulois et Soissons, le Royaume des Francs ressuscitera!;Die Merowinger, die von Jesus Christus selbst durch die Fischerkönige abstammen, bringen die Franken an die Macht. Nach dem Widerstand gegen die tückischen Gallier und Soissons wird das fränkische Königreich wieder auferstehen!;Zstêpuj¹c od samego Jezusa Chrystusa przez Rybackich Królów, Merowingowie doprowadzili Franków do w³adzy. Po odparciu zdradzieckich Galów i Soissonów, Królestwo Franków wzniesie siê ponownie!;Descendiendo de Jesucristo mismo a través de los Reyes Pescadores, los merovingios llevaron a los francos al poder. ¡Después de resistir a los traicioneros galos y Soissons, el reino franco se levantará de nuevo!;Discendendo da Gesù Cristo stesso attraverso i Re Pescatori, i Merovingi portarono i Franchi al potere. Dopo aver resistito agli infidi Gauls e Soissons, il Regno dei Franchi risorgerà!;Jézus Krisztusról a Fisher-királyon keresztül leereszkedve a Merovingusok a frankot hatalomra hozták. Miután ellenállt az áruló Gauloknak és Soissonsnak, a frank királyság ismét felkelni fog!;Sestupující od samotného Ježíše Krista skrze rybáøské krále, Merovingové pøivedli Franky k moci. Poté, co se vzdoruje k zrádným Galùm a Soissonùm, francouzské království opìt povstane!;Jézus Krisztusról a Fisher-királyon keresztül leereszkedve a Merovingusok a frankot hatalomra hozták. Miután ellenállt az áruló Gauloknak és Soissonsnak, a frank királyság ismét felkelni fog!;Toen hij afdaalde van Jezus Christus door de Fisher Kings, brachten de Merovingers de Franken aan de macht. Na weerstand te hebben geboden aan de verraderlijke Galliërs en Soissons, zal het Frankische koninkrijk weer opstaan!;Descendo de Jesus Cristo através dos Reis Pescadores, os merovíngios levaram os francos ao poder. Depois de resistir aos traiçoeiros gauleses e Soissons, o reino franco se levantará novamente!;Ñïóñòèâøèñü ñ ñàìîãî Èèñóñà Õðèñòà ÷åðåç Ôèøåðñêèõ Êîðîëåé, Ìåðîâèíãè ïðèâåëè ê âëàñòè ôðàíêîâ. Ïîñëå ñîïðîòèâëåíèÿ âåðîëîìíûì ãàëëàì è ñóàññîíàì ôðàíêñêîå êîðîëåâñòâî ñíîâà âîñêðåñíåò!;Kun laskeutui Jeesuksesta Kristuksesta itseensä Fisher Kingsin kautta, Merovingit toivat frangit valtaan. Kun vastustetaan petollisille Gaulille ja Soissonsille, Frankkin kuningaskunta nousee jälleen!;x
EVTNAME350004;The Syrian Question;La question syrienne;Die Syrische Frage;Pytanie syryjskie;La cuestión siria;La domanda siriana;A szíriai kérdés;Syrská otázka;A szíriai kérdés;De Syrische vraag;A questão síria;Ñèðèéñêèé âîïðîñ;Syyrian kysymys;x
